left_target_attribute,right_target_attribute,left_instance_attribute,right_instance_attribute,left_instance_value,right_instance_value,label
zoom_optical,zoom_optical,www.ebay.com//25067//optical zoom,www.ebay.com//59061//optical zoom,4.1x,3x,1
zoom_optical,zoom_optical,www.ebay.com//45474//optical zoom,www.ebay.com//54254//optical zoom,3.1x,3x,1
zoom_optical,zoom_optical,www.shopmania.in//1291//optical zoom,www.ukdigitalcameras.co.uk//278//optical zoom,3x,30,1
zoom_optical,zoom_optical,www.ebay.com//45586//optical zoom,www.gosale.com//1066//optical zoom,3x,5.8 x,1
zoom_optical,zoom_optical,buy.net//5946//optical zoom,www.ebay.com//56496//optical zoom,3 x,4x,1
zoom_optical,zoom_optical,www.ebay.com//43984//optical zoom,www.ebay.com//55610//optical zoom,3x,16x,1
zoom_optical,zoom_optical,www.ebay.com//53519//optical zoom,www.ebay.com//44457//optical zoom,10x,3x,1
zoom_optical,zoom_optical,www.canon-europe.com//59//zoom,www.ebay.com//60234//optical zoom,"¹ digital zoom available for still image and standard movie modes only. optical zoom may not be available during movie recording.
² depending on the image size selected. optical 4x. digital approx. 4x ¹ (with digital tele-converter approx. 1.5x or 2.0x and safety zoom ²)¹. combined approx. 16x",,1
zoom_optical,zoom_optical,www.pricedekho.com//752//zoom,www.ebay.com//56078//optical zoom,"optical zoom
3.8x",5x,1
zoom_optical,zoom_optical,www.ebay.com//24072//optical zoom,www.ukdigitalcameras.co.uk//302//optical zoom,16x,23,1
zoom_optical,zoom_optical,www.ebay.com//45357//optical zoom,www.ebay.com//43589//optical zoom,3.8x,5x,1
zoom_optical,zoom_optical,www.ebay.com//53086//optical zoom,www.ebay.com//24531//optical zoom,3x,3.1x,1
zoom_optical,zoom_optical,buy.net//6171//optical zoom,www.ukdigitalcameras.co.uk//257//optical zoom,3.8 x,18,1
zoom_optical,zoom_optical,www.ebay.com//52719//optical zoom,www.ebay.com//42455//optical zoom,30x,10x,1
zoom_optical,zoom_optical,buy.net//5970//optical zoom,www.shopmania.in//1107//optical zoom,3 x,41.7x (more than 99%),1
zoom_optical,zoom_optical,www.ebay.com//24971//optical zoom,www.shopmania.in//1101//optical zoom,16x,3x,1
zoom_optical,zoom_optical,www.ebay.com//42712//optical zoom,www.buzzillions.com//2078//optical zoom,3.1x,3x,1
zoom_optical,zoom_optical,www.ebay.com//43428//optical zoom,www.ebay.com//45206//optical zoom,3x,14x,1
zoom_optical,zoom_optical,www.pricedekho.com//1093//optical zoom,www.walmart.com//610//optical zoom,5x,50x,1
zoom_optical,zoom_optical,www.ebay.com//47337//optical zoom,www.ebay.com//60530//optical zoom,3x,3x,1
zoom_optical,zoom_optical,www.ebay.com//57198//optical zoom,www.buzzillions.com//2880//optical zoom,3x,5x,1
zoom_optical,zoom_optical,www.ebay.com//48240//optical zoom,www.buzzillions.com//2974//optical zoom,3x,3x,1
zoom_optical,zoom_optical,www.ebay.com//46356//optical zoom,www.ebay.com//56845//optical zoom,4x,3x,1
zoom_optical,zoom_optical,www.ebay.com//25081//optical zoom,www.ukdigitalcameras.co.uk//225//optical zoom,5x,30,1
zoom_optical,zoom_optical,www.ebay.com//48422//optical zoom,www.shopmania.in//1478//optical zoom,3x,3x,1
zoom_optical,zoom_optical,www.eglobalcentral.co.uk//89//optical zoom,www.ebay.com//55934//optical zoom,,3x,1
zoom_optical,zoom_optical,www.ebay.com//43712//optical zoom,www.ebay.com//25081//optical zoom,30x,5x,1
zoom_optical,zoom_optical,www.ebay.com//24749//optical zoom,www.ebay.com//59242//optical zoom,18x,3.1x,1
zoom_optical,zoom_optical,www.ukdigitalcameras.co.uk//176//optical zoom range,www.ilgs.net//98//optical zoom,18x and higher,4x,1
zoom_optical,zoom_optical,www.ebay.com//43067//optical zoom,www.henrys.com//40//optical zoom,5x,12x,1
zoom_optical,zoom_optical,www.ebay.com//59583//optical zoom,www.ukdigitalcameras.co.uk//250//optical zoom range,5.8x,4x or less,1
zoom_optical,zoom_optical,www.eglobalcentral.co.uk//527//optical zoom,www.ebay.com//44928//optical zoom,,4x,1
zoom_optical,zoom_optical,buy.net//6171//optical zoom,www.ebay.com//60641//optical zoom,3.8 x,10x,1
zoom_optical,zoom_optical,www.ebay.com//57397//optical zoom,www.wexphotographic.com//611//optical zoom x,3x,10.0,1
zoom_optical,zoom_optical,cammarkt.com//232//optical zoom,www.ebay.com//45787//optical zoom,"3x
the sensor in a digital camera is composed of pixels, which are tiny light-sensitive squares. the sensors in most cameras today are made up of millions of pixels, each one registering the brightness of the light striking it as the photo is taken. a megapixel is the term used for a million pixels â and the more megapixels an imaging sensor has, the higher the camera's potential resolution. on the other hand, the megapixels determine the size of the print, so higher megapixels means larger print sizes, for examples, 6 megapixels are good for 8 x 10 in. prints, 8 megapixels are good for 16 x 20 in. prints. 3x",10x,1
zoom_optical,zoom_optical,www.ebay.com//55485//optical zoom,www.ebay.com//47523//optical zoom,3x,5x,1
zoom_optical,zoom_optical,www.ebay.com//42110//optical zoom,www.shopmania.in//1341//optical zoom,5x,4x (more than 51%),1
zoom_optical,zoom_optical,www.price-hunt.com//9842//optical zoom,www.ebay.com//44741//optical zoom,5x,"10x 10x
mpn:
dsc-qx10/b",1
zoom_optical,zoom_optical,www.mypriceindia.com//57//optical zoom,www.ebay.com//60079//optical zoom,1.5x - 10x,10x,1
zoom_optical,zoom_optical,www.mypriceindia.com//113//optical zoom,www.ebay.com//46081//optical zoom,4x,2.4x,1
zoom_optical,zoom_optical,www.ebay.com//54674//optical zoom,www.ebay.com//23979//optical zoom,10x,3x,1
zoom_optical,zoom_optical,buy.net//5466//optical zoom,www.ebay.com//53583//optical zoom,50 x,3x,1
zoom_optical,zoom_optical,www.garricks.com.au//92//zoom range,www.walmart.com//810//optical zoom,30x optical,16x,1
zoom_optical,zoom_optical,www.ebay.com//46089//optical zoom,www.ebay.com//43380//optical zoom,30x,18x,1
zoom_optical,zoom_optical,www.ebay.com//55035//optical zoom,www.walmart.com//688//optical zoom,3x,30x,1
zoom_optical,zoom_optical,buy.net//6545//optical zoom,www.ebay.com//46098//optical zoom,5 x,3x,1
zoom_optical,zoom_optical,buy.net//5901//optical zoom,www.ebay.com//43546//optical zoom,30 x,3x,1
zoom_optical,zoom_optical,buy.net//6204//optical zoom,www.ukdigitalcameras.co.uk//178//optical zoom,3 x,50,1
zoom_optical,zoom_optical,www.mypriceindia.com//128//optical zoom,www.ebay.com//45577//optical zoom,16x,5x,1
zoom_optical,zoom_optical,www.shopbot.com.au//222//zoom,cammarkt.com//29//optical zoom,14 x,"7.5x
higher-end cameras may allow you to separate the camera body from the lens, allowing you to interchange lenses for different types of photography. 7.5x
the sensor in a digital camera is composed of pixels, which are tiny light-sensitive squares. the sensors in most cameras today are made up of millions of pixels, each one registering the brightness of the light striking it as the photo is taken. a megapixel is the term used for a million pixels â and the more megapixels an imaging sensor has, the higher the camera's potential resolution. on the other hand, the megapixels determine the size of the print, so higher megapixels means larger print sizes, for examples, 6 megapixels are good for 8 x 10 in. prints, 8 megapixels are good for 16 x 20 in. prints.",1
zoom_optical,zoom_optical,www.ebay.com//45011//optical zoom,www.ebay.com//46873//optical zoom,3.5x,3x,1
zoom_optical,zoom_optical,www.ebay.com//42386//optical zoom,www.ebay.com//55950//optical zoom,10x,7x,1
zoom_optical,zoom_optical,buy.net//4266//optical zoom,www.ukdigitalcameras.co.uk//246//optical zoom,10 x,4,1
zoom_optical,zoom_optical,www.ebay.com//45137//optical zoom,www.shopmania.in//1478//optical zoom,7.5x,3x,1
zoom_optical,zoom_optical,buy.net//5687//optical zoom,www.price-hunt.com//940//optical zoom,50 x,42x,1
zoom_optical,zoom_optical,www.ebay.com//23979//optical zoom,www.ebay.com//59303//optical zoom,3x,3x,1
zoom_optical,zoom_optical,buy.net//4319//optical zoom,www.ebay.com//47748//optical zoom,7.8 x,none,1
zoom_optical,zoom_optical,buy.net//4319//optical zoom,www.ebay.com//24749//optical zoom,7.8 x,18x,1
zoom_optical,zoom_optical,www.ebay.com//44015//optical zoom,www.ebay.com//44701//optical zoom,10x,3x,1
zoom_optical,zoom_optical,www.ebay.com//56926//optical zoom,www.ebay.com//55020//optical zoom,5x,none,1
zoom_optical,zoom_optical,www.ebay.com//59127//optical zoom,www.ilgs.net//33//optical zoom,5x,10x,1
zoom_optical,zoom_optical,cammarkt.com//186//optical zoom,www.shopmania.in//1019//optical zoom,"3x
the sensor in a digital camera is composed of pixels, which are tiny light-sensitive squares. the sensors in most cameras today are made up of millions of pixels, each one registering the brightness of the light striking it as the photo is taken. a megapixel is the term used for a million pixels â and the more megapixels an imaging sensor has, the higher the camera's potential resolution. on the other hand, the megapixels determine the size of the print, so higher megapixels means larger print sizes, for examples, 6 megapixels are good for 8 x 10 in. prints, 8 megapixels are good for 16 x 20 in. prints. 3x",30x (more than 98%),1
zoom_optical,zoom_optical,www.ebay.com//46962//optical zoom,www.ebay.com//53290//optical zoom,5x,7.8x,1
zoom_optical,zoom_optical,www.ebay.com//53204//optical zoom,www.wexphotographic.com//574//optical zoom x,18x,3,1
zoom_optical,zoom_optical,www.price-hunt.com//9645//optical zoom,www.ukdigitalcameras.co.uk//258//optical zoom range,3x,18x and higher,1
zoom_optical,zoom_optical,www.ebay.com//60619//optical zoom,www.ebay.com//56311//optical zoom,3.1x,30x,1
zoom_optical,zoom_optical,www.ebay.com//53123//optical zoom,www.ebay.com//43684//optical zoom,3x,3x,1
zoom_optical,zoom_optical,www.price-hunt.com//9545//optical zoom,www.ebay.com//60471//optical zoom,65x,30x,1
zoom_optical,zoom_optical,www.ebay.com//52732//optical zoom,www.ukdigitalcameras.co.uk//250//optical zoom range,10x,4x or less,1
zoom_optical,zoom_optical,www.ebay.com//47384//optical zoom,www.buzzillions.com//2630//optical zoom,18x,3x,1
zoom_optical,zoom_optical,www.pricedekho.com//1133//optical zoom,www.ebay.com//54161//optical zoom,5x,none,1
zoom_optical,zoom_optical,www.ebay.com//59347//optical zoom,www.ebay.com//24274//optical zoom,7.5x,3x,1
zoom_optical,zoom_optical,www.mypriceindia.com//94//optical zoom,www.ebay.com//24131//optical zoom,30x,none,1
zoom_optical,zoom_optical,www.ebay.com//56404//optical zoom,www.gosale.com//892//optical zoom,10x,18 x,1
zoom_optical,zoom_optical,www.price-hunt.com//9718//optical zoom,www.shopmania.in//1352//optical zoom,5x,5x (more than 61%),1
zoom_optical,zoom_optical,www.mypriceindia.com//744//optical zoom,www.ebay.com//25060//optical zoom,8x,10x,1
zoom_optical,zoom_optical,buy.net//6110//optical zoom,www.price-hunt.com//891//all,50 x,cmos image sensor | 18 megapixels | 3 inch tft lcd screen | full hd recording | cmos | iso 100 - 6400 | with 3 inch lcd | 18 megapixel camera,1
zoom_optical,zoom_optical,www.mypriceindia.com//172//optical zoom,www.ebay.com//54843//optical zoom,50x,3x,1
zoom_optical,zoom_optical,www.ebay.com//24164//optical zoom,www.ebay.com//56775//optical zoom,5x,3.1x,1
zoom_optical,zoom_optical,buy.net//4266//optical zoom,www.buzzillions.com//2880//optical zoom,10 x,5x,1
zoom_optical,zoom_optical,www.ebay.com//46925//optical zoom,www.ukdigitalcameras.co.uk//228//optical zoom range,14x,18x and higher,1
zoom_optical,zoom_optical,www.mypriceindia.com//57//optical zoom,www.gosale.com//1182//optical zoom,1.5x - 10x,7.5 x,1
zoom_optical,zoom_optical,www.ebay.com//53519//optical zoom,www.ebay.com//59233//optical zoom,10x,4x,1
zoom_optical,zoom_optical,www.ebay.com//59832//optical zoom,www.walmart.com//692//optical zoom,3x,18x,1
zoom_optical,zoom_optical,www.ebay.com//52625//optical zoom,www.ebay.com//47178//optical zoom,5x,3x,1
zoom_optical,zoom_optical,buy.net//5698//optical zoom,www.ebay.com//45559//optical zoom,3.1 x (lens 1) - 3.6 x (lens 2),3x,1
zoom_optical,zoom_optical,www.ebay.com//48482//optical zoom,www.ebay.com//57700//optical zoom,5x,41.7x,1
zoom_optical,zoom_optical,www.ebay.com//54872//optical zoom,www.walmart.com//744//optical zoom,30x,3x,1
zoom_optical,zoom_optical,www.cambuy.com.au//136//zoom,www.ukdigitalcameras.co.uk//250//optical zoom range,optical 65x zoomplus 130x digital approx. 4x (with digital tele-converter approx. 1.6x or 2.0x¹). combined approx. 260x,4x or less,1
zoom_optical,zoom_optical,www.ebay.com//42383//optical zoom,www.ebay.com//56696//optical zoom,16x,16x,1
zoom_optical,zoom_optical,www.ebay.com//56840//optical zoom,www.henrys.com//173//optical zoom,3x,42x,1
zoom_optical,zoom_optical,www.eglobalcentral.co.uk//587//optical zoom,www.buzzillions.com//2404//optical zoom,-,3x,1
zoom_optical,zoom_optical,www.ebay.com//48364//optical zoom,www.garricks.com.au//105//zoom range,46x,50x optical zoom,1
zoom_optical,zoom_optical,www.ebay.com//45880//optical zoom,www.ebay.com//60282//optical zoom,3x,4x,1
zoom_optical,zoom_optical,www.ebay.com//52798//optical zoom,www.ebay.com//24091//optical zoom,20.3mp,3x,1
zoom_optical,zoom_optical,www.ebay.com//55918//optical zoom,www.ukdigitalcameras.co.uk//301//optical zoom range,3x,4x to 7x,1
zoom_optical,zoom_optical,www.ebay.com//46081//optical zoom,www.shopmania.in//1430//optical zoom,2.4x,3x,1
zoom_optical,zoom_optical,www.ebay.com//44701//optical zoom,www.ebay.com//56696//optical zoom,3x,16x,1
zoom_optical,zoom_optical,www.ebay.com//46902//optical zoom,www.shopmania.in//1460//optical zoom,3x,5x (more than 61%),1
zoom_optical,zoom_optical,www.ebay.com//55452//optical zoom,www.ebay.com//43536//optical zoom,3x,5.8x,1
zoom_optical,zoom_optical,www.ebay.com//24399//optical zoom,www.ebay.com//24626//optical zoom,3x,10x,1
zoom_optical,zoom_optical,www.ebay.com//57039//optical zoom,www.buzzillions.com//2796//optical zoom,14x,5x,1
zoom_optical,zoom_optical,www.ebay.com//57611//optical zoom,www.wexphotographic.com//623//optical zoom x,3x,5,1
zoom_optical,zoom_optical,www.ebay.com//48240//optical zoom,www.ebay.com//54705//optical zoom,3x,30x,1
zoom_optical,zoom_optical,www.pricedekho.com//1088//zoom,www.ebay.com//53607//optical zoom,"optical zoom
30x
digital zoom
6.7x",3x,1
zoom_optical,zoom_optical,www.ebay.com//25151//optical zoom,www.ukdigitalcameras.co.uk//306//optical zoom,4x,50,1
zoom_optical,zoom_optical,www.price-hunt.com//9545//optical zoom,www.ebay.com//55213//optical zoom,65x,3x,1
zoom_optical,zoom_optical,www.price-hunt.com//749//optical zoom,www.ukdigitalcameras.co.uk//291//optical zoom,30x,42,1
zoom_optical,zoom_optical,www.ebay.com//42386//optical zoom,www.ebay.com//43509//optical zoom,10x,5x,1
zoom_optical,zoom_optical,www.ebay.com//57137//optical zoom,www.ebay.com//54641//optical zoom,3x,5.8x,1
zoom_optical,zoom_optical,www.ebay.com//55020//optical zoom,www.ukdigitalcameras.co.uk//258//optical zoom range,none,18x and higher,1
zoom_optical,zoom_optical,www.ebay.com//55904//optical zoom,www.shopmania.in//982//optical zoom,3x,5x (more than 61%),1
zoom_optical,zoom_optical,www.ebay.com//57345//optical zoom,www.ebay.com//47065//optical zoom,50x,3x,1
zoom_optical,zoom_optical,www.canon-europe.com//78//zoom,www.ebay.com//42181//optical zoom,"optical 5x
digital approx. 4.0x (with digital tele-converter approx. 1.5x or 2.0x and safety zoom¹). combined approx. 20x ¹ depending on the image size selected.",3x,1
zoom_optical,zoom_optical,www.ebay.com//59997//optical zoom,www.ebay.com//58373//optical zoom,3x,3x,1
zoom_optical,zoom_optical,www.ebay.com//57355//optical zoom,www.ebay.com//59282//optical zoom,3x,5x,1
zoom_optical,zoom_optical,www.ebay.com//43546//optical zoom,www.ukdigitalcameras.co.uk//258//optical zoom range,3x,18x and higher,1
zoom_optical,zoom_optical,www.ebay.com//42971//optical zoom,www.wexphotographic.com//587//optical zoom x,5x,63.0,1
zoom_optical,zoom_optical,www.ebay.com//24038//optical zoom,www.wexphotographic.com//193//optical zoom x,3x,7.0,1
zoom_optical,zoom_optical,www.ebay.com//56735//optical zoom,www.ebay.com//60813//optical zoom,50x,3x,1
zoom_optical,zoom_optical,www.ebay.com//58036//optical zoom,www.ebay.com//43902//optical zoom,41.7x,3x,1
zoom_optical,zoom_optical,www.eglobalcentral.co.uk//46//optical zoom,www.ebay.com//48364//optical zoom,,46x,1
zoom_optical,zoom_optical,www.ebay.com//54161//optical zoom,www.ebay.com//47934//optical zoom,none,5x,1
zoom_optical,zoom_optical,www.price-hunt.com//9842//optical zoom,www.ebay.com//57189//optical zoom,5x,10x,1
zoom_optical,zoom_optical,buy.net//6110//optical zoom,www.ebay.com//46722//optical zoom,50 x,10x,1
zoom_optical,zoom_optical,buy.net//6212//optical zoom,www.pricedekho.com//750//optical zoom,5 x,50x,1
zoom_optical,zoom_optical,www.cambuy.com.au//140//lens,www.ebay.com//44415//optical zoom,nikkor lens with 3x optical zoom,16x,1
zoom_optical,zoom_optical,www.ebay.com//54765//optical zoom,www.ebay.com//53105//optical zoom,10x,3x,1
zoom_optical,zoom_optical,www.pricedekho.com//1233//optical zoom,www.ukdigitalcameras.co.uk//302//optical zoom range,na,18x and higher,1
zoom_optical,zoom_optical,buy.net//6783//optical zoom,www.ebay.com//56062//optical zoom,3 x,3x,1
zoom_optical,zoom_optical,www.mypriceindia.com//83//optical zoom,www.ebay.com//58901//optical zoom,30x,5x,1
zoom_optical,zoom_optical,www.ebay.com//47903//optical zoom,www.ukdigitalcameras.co.uk//250//optical zoom range,18x,4x or less,1
zoom_optical,zoom_optical,www.ebay.com//55765//optical zoom,www.walmart.com//797//optical zoom,11.1x,12x,1
zoom_optical,zoom_optical,buy.net//5946//optical zoom,www.ebay.com//24392//optical zoom,3 x,16x,1
zoom_optical,zoom_optical,www.ebay.com//43228//optical zoom,www.ebay.com//46426//optical zoom,10x,3x,1
zoom_optical,zoom_optical,www.ebay.com//58865//optical zoom,www.ebay.com//58711//optical zoom,none,30x,1
zoom_optical,zoom_optical,www.price-hunt.com//9649//all,www.ebay.com//46040//optical zoom,full hd recording | 24.2 megapixel camera | iso 100 - iso 6400 sensitivity | cmos | 35 mm equivalent focal length: 27 - 82.5 mm | f/3.0 - f/5.6 aperture | cmos image sensor | 3 inch tft lcd | 24.2 megapixels | with 3 inch lcd,3x,1
zoom_optical,zoom_optical,www.ebay.com//56848//optical zoom,www.ebay.com//52860//optical zoom,8x,3x,1
zoom_optical,zoom_optical,www.ebay.com//53633//optical zoom,www.shopmania.in//1376//optical zoom,10x,3x,1
zoom_optical,zoom_optical,www.ebay.com//55400//optical zoom,www.ebay.com//44283//optical zoom,3x,4x,1
zoom_optical,zoom_optical,buy.net//5473//optical zoom,www.ebay.com//47923//optical zoom,16 x,5x,1
zoom_optical,zoom_optical,www.ebay.com//44418//optical zoom,www.ebay.com//54631//optical zoom,3x,10x,1
zoom_optical,zoom_optical,www.ebay.com//43788//optical zoom,www.ebay.com//56944//optical zoom,30x,10x,1
zoom_optical,zoom_optical,www.ebay.com//47448//optical zoom,www.pcconnection.com//12448//optical zoom,3x,5 x,1
zoom_optical,zoom_optical,www.ebay.com//56901//optical zoom,www.ebay.com//44274//optical zoom,3x,18x,1
zoom_optical,zoom_optical,buy.net//5698//optical zoom,www.ebay.com//42371//optical zoom,3.1 x (lens 1) - 3.6 x (lens 2),no lens,1
zoom_optical,zoom_optical,www.ebay.com//47581//optical zoom,www.buzzillions.com//2723//optical zoom,3x,5 5x,1
zoom_optical,zoom_optical,www.ebay.com//56812//optical zoom,www.ebay.com//53633//optical zoom,3x,10x,1
zoom_optical,zoom_optical,www.ebay.com//44354//optical zoom,www.shopmania.in//975//optical zoom,3.1x,3.2x,1
zoom_optical,zoom_optical,www.ebay.com//48726//optical zoom,www.ebay.com//52712//optical zoom,10x,41.7x,1
zoom_optical,zoom_optical,www.ebay.com//54070//optical zoom,www.ukdigitalcameras.co.uk//225//optical zoom,3x,30,1
zoom_optical,zoom_optical,www.mypriceindia.com//710//optical zoom,www.ebay.com//42269//optical zoom,3x,3x,1
zoom_optical,zoom_optical,www.cambuy.com.au//73//lens,www.ebay.com//54070//optical zoom,nikkor lens with 12x optical zoom,3x,1
zoom_optical,zoom_optical,www.ebay.com//55333//optical zoom,www.ebay.com//57611//optical zoom,16x,3x,1
zoom_optical,zoom_optical,www.ebay.com//60530//optical zoom,www.wexphotographic.com//591//optical zoom x,3x,3.1,1
zoom_optical,zoom_optical,www.mypriceindia.com//710//optical zoom,www.ukdigitalcameras.co.uk//237//optical zoom,3x,3.1,1
zoom_optical,zoom_optical,www.ebay.com//58561//optical zoom,www.ebay.com//52732//optical zoom,6x,10x,1
zoom_optical,zoom_optical,www.price-hunt.com//9572//optical zoom,www.ebay.com//45102//optical zoom,30x,3x,1
zoom_optical,zoom_optical,www.garricks.com.au//92//zoom range,www.ukdigitalcameras.co.uk//306//optical zoom range,30x optical,18x and higher,1
zoom_optical,zoom_optical,www.mypriceindia.com//27//optical zoom,www.ebay.com//55613//optical zoom,1.5x 10x,3x,1
zoom_optical,zoom_optical,www.ebay.com//52798//optical zoom,www.ebay.com//56756//optical zoom,20.3mp,4x,1
zoom_optical,zoom_optical,www.ebay.com//55912//optical zoom,www.ebay.com//45557//optical zoom,3x,5.8x,1
zoom_optical,zoom_optical,www.ebay.com//42669//optical zoom,www.ebay.com//24164//optical zoom,3x,5x,1
zoom_optical,zoom_optical,www.shopmania.in//1135//optical zoom,www.ukdigitalcameras.co.uk//237//optical zoom,10.7x (more than 88%),3.1,1
zoom_optical,zoom_optical,www.ebay.com//43061//optical zoom,www.ukdigitalcameras.co.uk//138//optical zoom range,3x,4x to 7x,1
zoom_optical,zoom_optical,www.ebay.com//46105//optical zoom,www.ebay.com//56062//optical zoom,3x,3x,1
zoom_optical,zoom_optical,www.ebay.com//41906//optical zoom,www.wexphotographic.com//208//optical zoom x,3.1x,30,1
zoom_optical,zoom_optical,www.eglobalcentral.co.uk//544//optical zoom,www.ebay.com//47842//optical zoom,no,8x,1
zoom_optical,zoom_optical,buy.net//5473//optical zoom,www.garricks.com.au//50//zoom range,16 x,12x optical,1
zoom_optical,zoom_optical,buy.net//5842//optical zoom,www.wexphotographic.com//198//optical zoom x,30 x,3.0,1
zoom_optical,zoom_optical,www.cambuy.com.au//64//lens,www.buzzillions.com//2446//optical zoom,nikkor lens with 12x optical zoom,4x,1
zoom_optical,zoom_optical,www.ebay.com//48588//optical zoom,www.ukdigitalcameras.co.uk//220//optical zoom,3.1x,50x,1
zoom_optical,zoom_optical,www.garricks.com.au//71//zoom range,www.shopmania.in//640//optical zoom,60x optical (120x enhanced),60x (more than 99%),1
zoom_optical,zoom_optical,www.ebay.com//59938//optical zoom,www.ukdigitalcameras.co.uk//276//optical zoom range,3x,18x and higher,1
zoom_optical,zoom_optical,www.cambuy.com.au//26//lens,www.ebay.com//43178//optical zoom,nikkor lens with 3x optical zoom,18x,1
zoom_optical,zoom_optical,www.mypriceindia.com//687//optical zoom,www.ebay.com//60045//optical zoom,5x,3x,1
zoom_optical,zoom_optical,www.canon-europe.com//21//zoom,www.henrys.com//120//optical zoom,"optical 5x. digital approx. 4x. combined approx. 20x¹² ¹ depending on the image size selected.
² digital zoom available for still image and standard movie modes only. optical zoom may not be available during movie recording.",65x,1
zoom_optical,zoom_optical,www.ebay.com//43715//optical zoom,www.ebay.com//43731//optical zoom,30x,3x,1
zoom_optical,zoom_optical,buy.net//6687//optical zoom,www.ebay.com//41910//optical zoom,46 x,18x,1
zoom_optical,zoom_optical,www.ebay.com//60923//optical zoom,www.ebay.com//43731//optical zoom,3x,3x,1
zoom_optical,zoom_optical,www.ebay.com//53837//optical zoom,www.ebay.com//47646//optical zoom,4x,16x,1
zoom_optical,zoom_optical,www.ebay.com//23877//optical zoom,www.walmart.com//613//optical zoom,16x,12x,1
zoom_optical,zoom_optical,www.ebay.com//44573//optical zoom,www.wexphotographic.com//620//optical zoom x,3x,5.0,1
zoom_optical,zoom_optical,www.eglobalcentral.co.uk//534//optical zoom,www.ebay.com//44229//optical zoom,no,"18
brand:
canon 18x",1
zoom_optical,zoom_optical,buy.net//6110//optical zoom,www.ebay.com//48966//optical zoom,50 x,3x,1
zoom_optical,zoom_optical,www.pricedekho.com//1196//optical zoom,www.ebay.com//58968//optical zoom,16x,5x,1
zoom_optical,zoom_optical,www.ebay.com//53106//optical zoom,www.shopmania.in//1102//optical zoom,10x,41.7x (more than 99%),1
zoom_optical,zoom_optical,buy.net//6051//optical zoom,www.ebay.com//42547//optical zoom,3 x,3.1x,1
zoom_optical,zoom_optical,www.ebay.com//54674//optical zoom,www.shopmania.in//714//optical zoom,10x,10x (more than 83%),1
zoom_optical,zoom_optical,www.ebay.com//45433//optical zoom,www.ukdigitalcameras.co.uk//276//optical zoom,3x,23,1
zoom_optical,zoom_optical,www.ebay.com//56499//optical zoom,www.ebay.com//43463//optical zoom,3.1x,30x,1
zoom_optical,zoom_optical,www.pricedekho.com//1126//optical zoom,www.ebay.com//44662//optical zoom,12x,5x,1
zoom_optical,zoom_optical,www.ebay.com//24404//optical zoom,www.shopmania.in//932//optical zoom,5x,5x (more than 61%),1
zoom_optical,zoom_optical,www.ebay.com//52948//optical zoom,www.ebay.com//60118//optical zoom,5x,4x,1
zoom_optical,zoom_optical,www.eglobalcentral.co.uk//469//optical zoom,www.ebay.com//42736//optical zoom,no,5x,1
zoom_optical,zoom_optical,www.ebay.com//60187//optical zoom,www.ebay.com//46989//optical zoom,30x,5x,1
zoom_optical,zoom_optical,www.ukdigitalcameras.co.uk//228//optical zoom,www.wexphotographic.com//574//optical zoom x,60x,3,1
zoom_optical,zoom_optical,www.ebay.com//42555//optical zoom,www.shopmania.in//665//optical zoom,3.1x,50x (more than 99%),1
zoom_optical,zoom_optical,www.ebay.com//60580//optical zoom,www.ebay.com//58330//optical zoom,30x,16x,1
zoom_optical,zoom_optical,www.garricks.com.au//55//zoom range,www.ukdigitalcameras.co.uk//306//optical zoom range,4x optical zoom,18x and higher,1
zoom_optical,zoom_optical,www.ebay.com//47469//optical zoom,www.shopmania.in//1101//optical zoom,5.8x,3x,1
zoom_optical,zoom_optical,www.mypriceindia.com//142//optical zoom,www.eglobalcentral.co.uk//247//optical zoom,5x,no,1
zoom_optical,zoom_optical,www.ebay.com//47056//optical zoom,www.ebay.com//45357//optical zoom,3.1x,3.8x,1
zoom_optical,zoom_optical,www.ebay.com//60118//optical zoom,www.shopmania.in//858//optical zoom,4x,14x (more than 91%),1
zoom_optical,zoom_optical,www.ebay.com//47107//optical zoom,www.wexphotographic.com//198//optical zoom x,3x,3.0,1
zoom_optical,zoom_optical,www.ebay.com//48977//optical zoom,www.ebay.com//47834//optical zoom,3x,7.5x,1
zoom_optical,zoom_optical,www.shopmania.in//1101//optical zoom,www.ukdigitalcameras.co.uk//228//optical zoom range,3x,18x and higher,1
zoom_optical,zoom_optical,www.cambuy.com.au//29//zoom,www.ebay.com//53593//optical zoom,optical 5x zoomplus 10x digital approx. 4x (with digital tele-converter approx. 1.6x or 2.0x¹). combined approx. 20x,3x,1
zoom_optical,zoom_optical,www.ebay.com//46356//optical zoom,www.ukdigitalcameras.co.uk//176//optical zoom,4x,50,1
zoom_optical,zoom_optical,www.eglobalcentral.co.uk//108//optical zoom,www.ebay.com//43731//optical zoom,no,3x,1
zoom_optical,zoom_optical,www.ebay.com//24274//optical zoom,www.walmart.com//797//optical zoom,3x,12x,1
zoom_optical,zoom_optical,buy.net//5427//optical zoom,www.ebay.com//45265//optical zoom,63 x,5x,1
zoom_optical,zoom_optical,www.ebay.com//43940//optical zoom,www.ebay.com//56310//optical zoom,3x,7.5x,1
zoom_optical,zoom_optical,www.mypriceindia.com//697//optical zoom,www.ebay.com//43741//optical zoom,1.5x - 10x,4x,1
