left_target_attribute,right_target_attribute,left_instance_attribute,right_instance_attribute,left_instance_value,right_instance_value,label
iso_sensitivity_min,iso_sensitivity_min,www.cambuy.com.au//98//iso sensitivity,www.cambuy.com.au//144//iso sensitivity standard output sensitivity,"125, 160, 200, 250, 320, 400, 500, 640, 800, 1000, 1250, 1600, 2000, 2500, 3200, 4000, 5000, 6400, 8000, 10000, 12800 [15] auto iso: 125 - 12800 (possible to set max. iso speed and rate of change)","iso 100-1600 iso 3200, 6400 (available when using p, s, a or m mode) hi 1 (equivalent to iso 12800) (available when using high iso monochrome in special effects mode)",1
iso_sensitivity_min,iso_sensitivity_min,www.mypriceindia.com//57//iso rating,www.eglobalcentral.co.uk//135//iso sensitivity,100 - 6400,"auto, 100, 200, 400, 800, 1600, 3200, 6400 (12800 with boost)",1
iso_sensitivity_min,iso_sensitivity_min,www.eglobalcentral.co.uk//733//iso sensitivity,www.eglobalcentral.co.uk//287//iso sensitivity,100-25600,"iso 100-6400, expandable to lo-1 (iso 50), hi1 (iso 12800) and hi2 (iso 25600)",1
iso_sensitivity_min,iso_sensitivity_min,www.priceme.co.nz//2249//light sensitivity,www.canon-europe.com//92//iso sensitivity,"100 - 6,400 iso","auto, 80, 100, 125, 160, 200, 250, 320, 400, 500, 640, 800, 1000, 1250, 1600, 2000, 2500, 3200, 4000, 5000, 6400, 8000, 10000, 12800",1
iso_sensitivity_min,iso_sensitivity_min,www.mypriceindia.com//687//iso rating,www.flipkart.com//2217//iso rating,100 - 1600,iso 80 - 1600 (auto),1
iso_sensitivity_min,iso_sensitivity_min,www.ilgs.net//24//iso sensitivity,www.pricedekho.com//1093//iso rating,"100, 125, 160, 200, 250, 320, 400, 500, 640, 800, 1000, 1250, 1600, 2000, 2500, 3200, 4000, 5000, 6400, 8000, 10000, 12800, auto",iso 80-1600,1
iso_sensitivity_min,iso_sensitivity_min,www.priceme.co.nz//2145//light sensitivity,www.priceme.co.nz//2325//light sensitivity,"100 - 12,800 iso","100 - 6,400 iso",1
iso_sensitivity_min,iso_sensitivity_min,www.shopmania.in//1712//light sensitivity iso,www.eglobalcentral.co.uk//131//iso sensitivity,auto / 25 / 80 / 100 / 200 / 300 / 400 / 640 / 800 / 1200 / 1600 / 3200,"iso 100-6400, expandable to hi1 (iso 12800)",1
iso_sensitivity_min,iso_sensitivity_min,www.priceme.co.nz//1945//light sensitivity,www.eglobalcentral.co.uk//585//iso sensitivity,"100 - 12,800 iso","iso 100-6400, expandable to hi1 (iso 12800)",1
lens_mount_type,lens_mount_type,www.eglobalcentral.co.uk//547//lens mount,www.cambuy.com.au//49//compatible lenses,ef mount,"autofocus is available with af-s and af-i lenses. autofocus is not available with other type g and d lenses, af lenses (ix nikkor and lenses for the f3af are not supported), and ai-p lenses. non-cpu lenses can be used in mode m, but the camera exposure meter will not function. the electronic rangefinder can be used with lenses that have a maximum aperture of f/5.6 or faster.",1
lens_mount_type,lens_mount_type,buy.net//6417//lens mount,www.cambuy.com.au//5//lens,sony e,"aperture f1.7 - 2.8 / 9 diaphragm blades (f1.7 - 16.0 (w), f2.8 - 16.0 (t)) leica dc vario-summilux/11 elements in 8 groups/(5 aspherical lenses / 8 aspherical surfaces / 2 dual-sided aspherical surface ed lenses)",1
lens_mount_type,lens_mount_type,buy.net//6408//lens mount,www.shopmania.in//1069//lens mount,sony e,nikon f,1
lens_mount_type,lens_mount_type,www.eglobalcentral.co.uk//356//lens mount,www.garricks.com.au//129//lens mount,f mount,micro 4/3,1
lens_mount_type,lens_mount_type,www.pricedekho.com//738//lens type,www.garricks.com.au//25//lens mount,nikon f lens,nikon,1
lens_mount_type,lens_mount_type,www.mypriceindia.com//738//lens type,www.eglobalcentral.co.uk//605//lens mount,sony e (nex),nikon f mount,1
lens_mount_type,lens_mount_type,www.buzzillions.com//2163//lens mount,www.cambuy.com.au//5//lens,nikon f,"aperture f1.7 - 2.8 / 9 diaphragm blades (f1.7 - 16.0 (w), f2.8 - 16.0 (t)) leica dc vario-summilux/11 elements in 8 groups/(5 aspherical lenses / 8 aspherical surfaces / 2 dual-sided aspherical surface ed lenses)",1
lens_mount_type,lens_mount_type,www.price-hunt.com//749//lens type,www.eglobalcentral.co.uk//587//lens mount,nikkor lens,nikon f mount,1
lens_mount_type,lens_mount_type,buy.net//6555//lens mount,www.walmart.com//631//lens system mounting,fujifilm x,nikon f,1
microphone_type,microphone_type,www.pricedekho.com//1157//microphone,www.eglobalcentral.co.uk//63//microphone,monaural microphone,mono,1
microphone_type,microphone_type,www.eglobalcentral.co.uk//136//microphone,www.shopmania.in//984//microphone,mono,yes,1
microphone_type,microphone_type,www.flipkart.com//2240//microphone,www.buzzillions.com//1820//microphone,built-in monaural microphone,built-in mono,1
picture_styles,picture_styles,www.shopmania.in//1442//special effects,www.buzzillions.com//2750//scene modes,black & white / color accent / custom effect / fisheye / miniature / monochrome / neutral / positive film / poster / sepia / vivid,landscape museum dusk/dawn fireworks close-up gourmet beach/snow text sunset sports portrait party night portrait night landscape,1
red_eye_reduction,red_eye_reduction,www.pricedekho.com//1196//red eye reduction,www.shopmania.in//1065//red eye reduction,yes,yes,1
red_eye_reduction,red_eye_reduction,www.mypriceindia.com//686//red eye reduction,www.shopmania.in//1605//red eye reduction,yes,yes,1
screen_size,screen_size,www.eglobalcentral.co.uk//108//lcd screen size inch,www.shopbot.com.au//323//lcd size,3.2″,"3 """,1
screen_size,screen_size,buy.net//5901//lcd screen size,www.ebay.com//43627//screen size,3 in,"3.2""",1
screen_size,screen_size,www.ebay.com//59347//screen size,www.shopmania.in//1454//screen size,"3.0""","3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//60181//screen size,www.ebay.com//45853//screen size,"3.2""","3""",1
screen_size,screen_size,www.ebay.com//60479//screen size,www.pcconnection.com//12163//display size,"3""",3 in,1
screen_size,screen_size,www.ebay.com//54212//screen size,www.ebay.com//48364//screen size,"3.2""","3""",1
screen_size,screen_size,www.ebay.com//45461//screen size,www.ebay.com//53837//screen size,"3""","1.8""",1
screen_size,screen_size,www.ebay.com//46522//screen size,www.flipkart.com//2319//lcd screen size,"3""",3.2 inch,1
screen_size,screen_size,www.ebay.com//24749//screen size,www.ebay.com//54333//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//56881//screen size,www.ebay.com//46759//screen size,"3""","3""",1
screen_size,screen_size,cammarkt.com//310//lcd screen size,www.ebay.com//45253//screen size,3 in.,"3""",1
screen_size,screen_size,www.eglobalcentral.co.uk//293//lcd screen size inch,www.shopmania.in//950//screen size,3.2″,"3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//56881//screen size,www.ebay.com//24567//screen size,"3""","3""",1
screen_size,screen_size,buy.net//6511//lcd screen size,www.ebay.com//42383//screen size,2.8 in,"3""",1
screen_size,screen_size,www.ebay.com//55080//screen size,www.ebay.com//43182//screen size,"3""","1.5""",1
screen_size,screen_size,www.ebay.com//56293//screen size,www.buzzillions.com//2913//display screen,"3""","2.5"" active matrix tft color lcd 230 kilopixels p-si (polys",1
screen_size,screen_size,www.ebay.com//42401//screen size,www.ebay.com//48369//screen size,"3""","3""",1
screen_size,screen_size,www.pricedekho.com//1277//screen size,www.ebay.com//48984//screen size,3 inches,"3""",1
screen_size,screen_size,www.ebay.com//42477//screen size,www.ebay.com//56944//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//24131//screen size,www.wexphotographic.com//193//screen size inches,"3.2""",3.0,1
screen_size,screen_size,www.ebay.com//55824//screen size,www.ebay.com//58944//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//48187//screen size,www.ebay.com//60449//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//54950//screen size,www.ebay.com//46187//screen size,"2.5""","2.8""",1
screen_size,screen_size,www.ebay.com//59257//screen size,www.ebay.com//60328//screen size,"3.2""","3""",1
screen_size,screen_size,www.ebay.com//53609//screen size,www.ebay.com//44206//screen size,"3.2""","3""",1
screen_size,screen_size,www.ebay.com//46089//screen size,www.buzzillions.com//2446//lcd viewer,"3""",3 inch,1
screen_size,screen_size,cammarkt.com//344//lcd screen size,www.wexphotographic.com//203//screen size inches,3.2 in.,3,1
screen_size,screen_size,www.ebay.com//24351//screen size,www.ebay.com//59914//screen size,"3""","3""",1
screen_size,screen_size,www.flipkart.com//2236//lcd screen size,www.wexphotographic.com//614//screen size inches,3 inch,3.0,1
screen_size,screen_size,www.ebay.com//55589//screen size,www.ebay.com//47616//screen size,"3.2""","3""",1
screen_size,screen_size,www.ebay.com//48538//screen size,www.pcconnection.com//4476//display size,"3.2""",3 in,1
screen_size,screen_size,www.ebay.com//60340//screen size,www.shopmania.in//1583//screen size,"3""","3"" (more than 62%)",1
screen_size,screen_size,buy.net//6212//lcd screen size,www.ebay.com//60511//screen size,1.5 in,"3""",1
screen_size,screen_size,www.ebay.com//48051//screen size,www.ebay.com//59981//screen size,"3.2""","3""",1
screen_size,screen_size,www.ebay.com//55420//screen size,www.ebay.com//48966//screen size,"3.2""","3.2""",1
screen_size,screen_size,buy.net//5368//lcd screen size,www.ebay.com//47484//screen size,3 in,"3""",1
screen_size,screen_size,www.ebay.com//44888//screen size,www.shopmania.in//1140//screen size,"3.2""","3.2"" (more than 97%)",1
screen_size,screen_size,www.ebay.com//56926//screen size,www.ebay.com//42569//screen size,"2.7""","3.2""",1
screen_size,screen_size,www.ebay.com//42005//screen size,www.ebay.com//47735//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//54115//screen size,www.ebay.com//48482//screen size,"3""","2.7""",1
screen_size,screen_size,www.ebay.com//55230//screen size,www.wexphotographic.com//559//screen size inches,"3""",3,1
screen_size,screen_size,buy.net//5427//lcd screen size,www.ebay.com//60620//screen size,3 in,"3""",1
screen_size,screen_size,www.shopmania.in//1617//screen size,www.ukdigitalcameras.co.uk//246//lcd size,"3"" (more than 62%)","3.0""",1
screen_size,screen_size,www.ebay.com//53206//screen size,www.shopbot.com.au//1272//lcd size,"3""","3,2 """,1
screen_size,screen_size,buy.net//5889//lcd screen size,www.ebay.com//43984//screen size,2.7 in,"3""",1
screen_size,screen_size,buy.net//5381//lcd screen size,www.ebay.com//48352//screen size,3 in,"3.2""",1
screen_size,screen_size,www.ebay.com//58796//screen size,www.gosale.com//892//lcd screen size,"3.2""",3 inches,1
screen_size,screen_size,www.ebay.com//44118//screen size,www.buzzillions.com//2573//lcd viewer,"3""",3 inch,1
screen_size,screen_size,www.ebay.com//53622//screen size,www.ebay.com//44849//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//60853//screen size,www.shopmania.in//1569//screen size,"3.2""","3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//53809//screen size,www.ebay.com//53106//screen size,"2.5""","2.5""",1
screen_size,screen_size,buy.net//6120//lcd screen size,www.shopbot.com.au//1386//lcd size,3.2 in,"3,2 """,1
screen_size,screen_size,www.price-hunt.com//9873//lcd screen size,www.ebay.com//45048//screen size,2.7 inch,"3""",1
screen_size,screen_size,www.ebay.com//46586//screen size,www.ebay.com//52625//screen size,"3""","3""",1
screen_size,screen_size,buy.net//6207//lcd screen size,www.shopmania.in//1167//screen size,3.2 in,"3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//42428//screen size,www.ebay.com//24038//screen size,"3.2""","3""",1
screen_size,screen_size,www.ebay.com//60143//screen size,www.shopmania.in//1458//screen size,"3""","3"" (more than 62%)",1
screen_size,screen_size,www.eglobalcentral.co.uk//710//lcd screen size inch,www.ebay.com//24735//screen size,3.2″,"3""",1
screen_size,screen_size,www.ebay.com//42766//screen size,www.ebay.com//42572//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//43079//screen size,www.buzzillions.com//2392//lcd viewer,"3.2""",3 inch,1
screen_size,screen_size,www.ebay.com//44206//screen size,www.ebay.com//59411//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//48966//screen size,www.shopmania.in//916//screen size,"3.2""","2.7""",1
screen_size,screen_size,www.ebay.com//46759//screen size,www.ilgs.net//24//lcd screen size,"3""",3,1
screen_size,screen_size,www.eglobalcentral.co.uk//666//lcd screen size inch,www.ebay.com//56093//screen size,3.2″,"2.8""",1
screen_size,screen_size,www.pricedekho.com//1157//screen size,www.ebay.com//60062//screen size,2.4 inches,"3.2""",1
screen_size,screen_size,www.ebay.com//60187//screen size,www.ebay.com//45126//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//24324//screen size,www.ukdigitalcameras.co.uk//257//lcd size,"3""","3.0""",1
screen_size,screen_size,www.ebay.com//42831//screen size,www.pcconnection.com//12448//display size,"3""",3.3 in,1
screen_size,screen_size,www.ebay.com//60092//screen size,www.ebay.com//55492//screen size,"3""","3.2""",1
screen_size,screen_size,www.price-hunt.com//9572//lcd screen size,www.ebay.com//24663//screen size,2.7 inch,"3""",1
screen_size,screen_size,www.pricedekho.com//961//display,www.ebay.com//48003//screen size,"display type
tft lcd
screen size
2.8 inches
image display resolution
460000 dots","3""",1
screen_size,screen_size,www.shopmania.in//1693//screen size,www.buzzillions.com//1835//lcd display size inches,"3.2"" (more than 97%)",3.0,1
screen_size,screen_size,www.price-hunt.com//940//lcd screen size,www.henrys.com//160//screen size,3 inch,"2.7""",1
screen_size,screen_size,www.price-hunt.com//9548//lcd screen size,www.ebay.com//56952//screen size,2.7 inch,"3""",1
screen_size,screen_size,www.ebay.com//60033//screen size,www.ebay.com//44865//screen size,"3""","3.2""",1
screen_size,screen_size,buy.net//6204//lcd screen size,www.shopbot.com.au//1257//lcd size,2.7 in,"3,2 """,1
screen_size,screen_size,cammarkt.com//203//lcd screen size,www.ebay.com//45898//screen size,3 in.,"3""",1
screen_size,screen_size,www.ebay.com//56881//screen size,www.ebay.com//56067//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//47653//screen size,www.ebay.com//44746//screen size,"3.2""","3""",1
screen_size,screen_size,www.ebay.com//59606//screen size,www.ebay.com//55168//screen size,"3""","3""",1
screen_size,screen_size,cammarkt.com//76//lcd screen size,www.shopbot.com.au//248//lcd size,3.2 in.,"3,2 """,1
screen_size,screen_size,www.ebay.com//59832//screen size,www.ebay.com//44044//screen size,"3""","2.5""",1
screen_size,screen_size,buy.net//6753//lcd screen size,www.ebay.com//52985//screen size,3 in,"3.2""",1
screen_size,screen_size,www.ukdigitalcameras.co.uk//144//lcd size,www.buzzillions.com//1804//lcd display size inches,"3.0""",3.0,1
screen_size,screen_size,www.pricedekho.com//820//screen size,www.ebay.com//58782//screen size,3 inches,"2.5""",1
screen_size,screen_size,www.ebay.com//44268//screen size,www.buzzillions.com//1835//lcd display size inches,"3""",3.0,1
screen_size,screen_size,www.ebay.com//54212//screen size,www.ebay.com//46873//screen size,"3.2""","3""",1
screen_size,screen_size,buy.net//5389//lcd screen size,www.ebay.com//48524//screen size,2.5 in,"3""",1
screen_size,screen_size,www.ebay.com//24351//screen size,www.ebay.com//24237//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//59347//screen size,www.ebay.com//54226//screen size,"3.0""","3""",1
screen_size,screen_size,www.ebay.com//52832//screen size,www.ebay.com//54634//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//60169//screen size,www.ebay.com//47630//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//46850//screen size,www.ebay.com//56451//screen size,"2.5""","3""",1
screen_size,screen_size,www.ebay.com//59020//screen size,www.ebay.com//44821//screen size,"3""","3.2""",1
screen_size,screen_size,buy.net//4309//lcd screen size,www.ebay.com//43228//screen size,3 in,"3""",1
screen_size,screen_size,www.ebay.com//47038//screen size,www.ebay.com//53667//screen size,3 inch,"3""",1
screen_size,screen_size,www.ebay.com//56000//screen size,www.shopmania.in//1114//screen size,"3.2""","3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//24274//screen size,www.shopmania.in//1583//screen size,"2.5""","3"" (more than 62%)",1
screen_size,screen_size,buy.net//6324//lcd screen size,www.ebay.com//60632//screen size,3.2 in,"3""",1
screen_size,screen_size,www.ebay.com//42644//screen size,www.ebay.com//46771//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//42186//screen size,www.ebay.com//46788//screen size,"2.8""","3.2""",1
screen_size,screen_size,www.ebay.com//44786//screen size,www.ebay.com//57039//screen size,"3""",3',1
screen_size,screen_size,www.ebay.com//53249//screen size,www.ebay.com//53335//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//42714//screen size,www.shopmania.in//1135//screen size,"3""","3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//43684//screen size,www.ebay.com//42411//screen size,"3""","3.0""",1
screen_size,screen_size,www.ebay.com//53101//screen size,www.ebay.com//53715//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//47523//screen size,www.ebay.com//47128//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//45766//screen size,www.wexphotographic.com//559//screen size inches,"3""",3,1
screen_size,screen_size,www.ebay.com//54255//screen size,www.shopmania.in//1107//screen size,"3.2""","3"" (more than 62%)",1
screen_size,screen_size,www.price-hunt.com//749//lcd screen size,www.ebay.com//60620//screen size,3 inch,"3""",1
screen_size,screen_size,www.ebay.com//54765//screen size,www.gosale.com//462//lcd screen size,"3""",3 inches,1
screen_size,screen_size,www.ebay.com//42835//screen size,www.pcconnection.com//12386//display size,"3""",3 in,1
screen_size,screen_size,cammarkt.com//50//lcd screen size,www.ebay.com//56343//screen size,3 in.,"3.2""",1
screen_size,screen_size,www.ebay.com//43958//screen size,www.ukdigitalcameras.co.uk//291//lcd size,"2.5""",3.0'',1
screen_size,screen_size,www.ebay.com//55020//screen size,www.buzzillions.com//2296//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//52652//screen size,www.ebay.com//60532//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//59202//screen size,www.ebay.com//58745//screen size,"3""","3.2""",1
screen_size,screen_size,www.ebay.com//44189//screen size,www.ebay.com//60265//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//55477//screen size,www.ebay.com//44667//screen size,"3""","3""",1
screen_size,screen_size,www.shopbot.com.au//331//lcd size,www.walmart.com//675//lcd screen size,"3 ""","3""",1
screen_size,screen_size,www.ebay.com//24972//screen size,www.ebay.com//60532//screen size,"2.5""","3""",1
screen_size,screen_size,www.ebay.com//47975//screen size,www.ebay.com//47564//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//60479//screen size,www.ebay.com//57674//screen size,"3""","3.2""",1
screen_size,screen_size,www.ebay.com//42709//screen size,www.ebay.com//60533//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//56078//screen size,www.ebay.com//53247//screen size,"2.7""","3""",1
screen_size,screen_size,www.ebay.com//24531//screen size,www.pcconnection.com//4472//display size,"3""",3 in,1
screen_size,screen_size,www.ebay.com//47814//screen size,www.shopbot.com.au//1217//lcd size,"3.2""","3 """,1
screen_size,screen_size,www.ebay.com//55998//screen size,www.shopmania.in//1114//screen size,"3""","3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//44701//screen size,www.buzzillions.com//2021//display screen,"2.5""","3""",1
screen_size,screen_size,www.ebay.com//45804//screen size,www.shopmania.in//872//screen size,"3""","3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//43306//screen size,www.shopbot.com.au//319//lcd size,"3""","3 """,1
screen_size,screen_size,www.ebay.com//53327//screen size,www.ebay.com//53506//screen size,"3""","2.5""",1
screen_size,screen_size,www.ebay.com//46771//screen size,www.ebay.com//54983//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//43643//screen size,www.wexphotographic.com//193//screen size inches,"3""",3.0,1
screen_size,screen_size,cammarkt.com//232//lcd screen size,www.ebay.com//44769//screen size,2.5 in.,"3""",1
screen_size,screen_size,www.ebay.com//47043//screen size,www.ukdigitalcameras.co.uk//278//lcd size,"3""",3.0'',1
screen_size,screen_size,www.ebay.com//58561//screen size,www.ebay.com//47638//screen size,"2.5""","3""",1
screen_size,screen_size,www.ebay.com//56420//screen size,www.ebay.com//60868//screen size,3.2,3 inches,1
screen_size,screen_size,www.price-hunt.com//749//lcd screen size,www.ebay.com//56881//screen size,3 inch,"3""",1
screen_size,screen_size,www.ebay.com//42418//screen size,www.ebay.com//47854//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//46925//screen size,www.shopmania.in//1065//screen size,"3""","3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//59606//screen size,www.ebay.com//55507//screen size,"3""","3""",1
screen_size,screen_size,buy.net//6783//lcd screen size,www.eglobalcentral.co.uk//147//lcd screen size inch,3 in,3.0,1
screen_size,screen_size,www.flipkart.com//2273//lcd screen size,www.shopmania.in//1507//screen size,3 inch,"3.2"" (more than 97%)",1
screen_size,screen_size,www.ebay.com//46684//screen size,www.flipkart.com//2203//lcd screen size,"3""",3 inch,1
screen_size,screen_size,www.ebay.com//42766//screen size,www.ebay.com//59033//screen size,"3""","3.2""",1
screen_size,screen_size,www.ebay.com//55783//screen size,www.shopmania.in//1019//screen size,"2.8""","3"" (more than 62%)",1
screen_size,screen_size,www.pricedekho.com//1051//display,www.ebay.com//54577//screen size,"screen size
3 inches
video display resolution
1920 x 1080 pixels (full hd) @ 30 fps","2.5""",1
screen_size,screen_size,cammarkt.com//266//lcd screen size,www.ebay.com//46684//screen size,1.8 in.,"3""",1
screen_size,screen_size,www.ebay.com//56864//screen size,www.ebay.com//58030//screen size,"3""","3.0"" 1,040k-dot tilting touchscreen lcd",1
screen_size,screen_size,www.ebay.com//48282//screen size,www.ebay.com//45364//screen size,"3""","3.2""",1
screen_size,screen_size,www.ebay.com//46873//screen size,www.ilgs.net//7//lcd screen size,"3""",3.0,1
screen_size,screen_size,www.ebay.com//54254//screen size,www.shopbot.com.au//1415//lcd size,"3""","3 """,1
screen_size,screen_size,www.ebay.com//48610//screen size,www.shopmania.in//634//screen size,"3.2""","3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//58319//screen size,www.ebay.com//44820//screen size,"3""","3""",1
screen_size,screen_size,www.price-hunt.com//9630//lcd screen size,www.ebay.com//54426//screen size,3 inch,"3""",1
screen_size,screen_size,www.ebay.com//46925//screen size,www.ebay.com//43655//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//56845//screen size,www.ebay.com//48111//screen size,"3""","3.2""",1
screen_size,screen_size,www.ebay.com//47469//screen size,www.wexphotographic.com//586//screen size inches,"3""",2.7,1
screen_size,screen_size,www.ebay.com//52998//screen size,www.ebay.com//42728//screen size,"3.2""","3""",1
screen_size,screen_size,www.ebay.com//42269//screen size,www.ebay.com//47473//screen size,"3""","2.7""",1
screen_size,screen_size,www.pricedekho.com//820//screen size,www.ebay.com//43895//screen size,3 inches,"2.5""",1
screen_size,screen_size,www.ebay.com//55935//screen size,www.ebay.com//60696//screen size,"3""","3.2""",1
screen_size,screen_size,www.pricedekho.com//1227//screen size,www.ebay.com//55553//screen size,3 inches,"3""",1
screen_size,screen_size,www.ebay.com//47484//screen size,www.ebay.com//46759//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//55014//screen size,www.ebay.com//55168//screen size,"3.2""","3""",1
screen_size,screen_size,www.pricedekho.com//1083//display,www.ebay.com//59573//screen size,"screen size
2.7 inches
image display resolution
230000 dots
video display resolution
1280 x 720 pixels (hd) @ 24 fps
supported aspect ratio
04:03","3.2""",1
screen_size,screen_size,www.ebay.com//47338//screen size,www.shopbot.com.au//1376//lcd size,"3""","3 """,1
screen_size,screen_size,www.ebay.com//54872//screen size,www.ebay.com//43546//screen size,"3""","2.5""",1
screen_size,screen_size,www.ebay.com//59830//screen size,www.ebay.com//45962//screen size,"3""","2.7""",1
screen_size,screen_size,www.ebay.com//47012//screen size,www.ebay.com//43571//screen size,"3""","3""",1
screen_size,screen_size,www.flipkart.com//2300//lcd screen size,www.shopmania.in//858//screen size,3 inch,"3"" (more than 62%)",1
screen_size,screen_size,www.ebay.com//43129//screen size,www.wexphotographic.com//587//screen size inches,"3.2""",3.0,1
screen_size,screen_size,www.ebay.com//45898//screen size,www.ebay.com//57394//screen size,"3""","3.2""",1
screen_size,screen_size,www.ebay.com//43615//screen size,www.ebay.com//47646//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//47490//screen size,www.shopmania.in//1338//screen size,"3.2""","3"" (more than 62%)",1
screen_size,screen_size,www.pricedekho.com//1126//screen size,www.buzzillions.com//2163//screen size,3 inches,"3""",1
screen_size,screen_size,www.ebay.com//58745//screen size,www.pcconnection.com//12437//display size,"3.2""",3.3 in,1
screen_size,screen_size,buy.net//6363//lcd screen size,www.ebay.com//56678//screen size,3 in,"3""",1
screen_size,screen_size,www.ebay.com//59143//screen size,www.ebay.com//56293//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//54622//screen size,www.ukdigitalcameras.co.uk//228//lcd size,"3""",3.0'',1
screen_size,screen_size,www.ebay.com//43965//screen size,www.ebay.com//58128//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//54319//screen size,www.ebay.com//52985//screen size,"3""","3.2""",1
screen_size,screen_size,www.ebay.com//54065//screen size,www.ebay.com//47403//screen size,"2.8""","3""",1
screen_size,screen_size,www.ebay.com//55507//screen size,www.ebay.com//24720//screen size,"3""","3""",1
screen_size,screen_size,www.ebay.com//43940//screen size,www.buzzillions.com//2296//screen size,"3""","3""",1
screen_type,screen_type,cammarkt.com//310//display type,www.price-hunt.com//732//lcd display,with lcd screen,tft lcd,1
screen_type,screen_type,www.shopmania.in//1300//screen type,www.henrys.com//130//display screen type,lcd,tft screen lcd display,1
screen_type,screen_type,www.pcconnection.com//12187//display technology,www.henrys.com//24//display screen type,tft lcd,lcd screen,1
screen_type,screen_type,www.shopmania.in//984//screen type,www.cambuy.com.au//152//monitor,lcd,"7.5 cm (3-in.), approx. 921k-dot, wide viewing angle oled monitor with anti-reflection coating and 5-level brightness adjustment",1
self_timer,self_timer,www.shopmania.in//1438//self timer delay,www.shopmania.in//714//self timer delay,custom / 2s,2s,1
self_timer,self_timer,www.mypriceindia.com//698//self timer,www.shopmania.in//949//self timer delay,"yes, 2, 5, 10 or 20 sec",2s / 5s / 10s / 20s,1
self_timer,self_timer,www.mypriceindia.com//697//self timer,www.shopmania.in//1189//self timer delay,"yes, 10 sec (2 sec with mirror lock-up)",custom / 2s / 10s,1
self_timer,self_timer,www.price-hunt.com//749//self timer,www.shopmania.in//1430//self timer delay,2 and 10 sec,2s / 5s / 10s,1
self_timer,self_timer,www.camerafarm.com.au//835//selftimer,www.camerafarm.com.au//834//selftimer,"2, 5, 10 sec. timer duration electronically controlled",can be selected from 10 or 2 seconds duration,1
self_timer,self_timer,www.camerafarm.com.au//796//selftimer,www.shopmania.in//634//self timer delay,"2, 5, 10, 20 sec. timer duration electronically controlled",2s / 10s,1
self_timer,self_timer,www.price-hunt.com//9828//self timer,www.flipkart.com//2307//self timer,2 and 10 sec,"yes, 2, 5, 10 and 20 sec",1
self_timer,self_timer,www.camerafarm.com.au//740//selftimer,www.cambuy.com.au//144//selftimer,"2, 5, 10 sec. timer duration electronically controlled",can be selected from 10 s and 2 s,1
sensor_size,sensor_size,www.mypriceindia.com//142//sensor size,www.shopmania.in//1598//sensor format,1/2.3 inch,full frame,1
sensor_size,sensor_size,www.garricks.com.au//71//image format,www.buzzillions.com//2163//interchangeable lens camera format,"1/2""",aps-c,1
sensor_size,sensor_size,www.eglobalcentral.co.uk//711//sensor size,www.garricks.com.au//83//image format,"1/1.7""",full frame - fx,1
sensor_size,sensor_size,www.camerafarm.com.au//777//sensor size,www.wexphotographic.com//147//sensor size,13.2 mm x 8.8 mm,1/1.23 inch,1
